,store_id,store_name,link,main text,original_index
0,1647484731,비에스헤어갤러리,https://blog.naver.com/pororobf/221460008538,건대미용실 bs헤어갤러리 건대입구역 7번 바로앞 건대는 주차 어려운데 여긴주차도 가능 톤다운하는 염색 하기로 어울리는 컬러 잘 추천해주심 톤다운된 브라운 컬러로 ㅎㅎ 밀본염색 진짜 좋음 일정한 톤이 되도록 검게 자라난 부분부터 세심히 해 주심 밀본염색이라 손상없이 찰랑찰랑 드라이도 이쁘게 해주심 BS헤어갤러리서울특별시 광진구 동일로20길 72저장 관심 장소를 MY플레이스에 저장할 수 있어요 팝업 닫기 내 장소 폴더에 저장했습니다 MY플레이스 가기팝업 닫기예약전화상세보기 a onclick return false href bSize style display none target _blank class se_map_link __se_link data linktype map data linkdata quot eventTarget quot quot button quot quot didSearch quot quot true quot quot searchEngine quot quot NAVER quot quot locationId quot quot 1647484731 quot quot latitude quot quot 37 540225 quot quot markerLatitude quot quot 37 540225 quot quot markerLongitude quot quot 127 0674678 quot quot title quot quot BS헤어갤러리 quot quot longitude quot quot 127 0674678 quot 지도보기 a 02 498 0088,649
1,1647484731,비에스헤어갤러리,https://blog.naver.com/minhyuk9415/221243381733,건대미용실 마음에쏙 친구가 상한머리를 방치했더니 점점 빗질도 어렵고 지저분해서 못보겠다고 하더군요 더이상 방치가 어려워서 바로 건대미용실 방문 지인이 다니는 건대미용실 추천받아왔어요 건대역 6번출구로 나와 로데오거리로 향하면 금방 보이는 BS헤어갤러리 낮인데도 불구하고 사람이 꽤 있었어요 예약하고 방문하는게 좋으실 듯 해요 친구도 예약하고 와서 별로 기다리진 않았어요 디자이너분들 사진과 성함이 적혀있었습니다 친구는 담당해주는 디자이너분께 받았지만 처음오시는 분들은 참고하기 좋을 것 같네요 가게도 깔끔하게 잘 정리되어있는데 그중 눈에띄던게 이름이 적혀있는 제품들이 보이더라구요 제품을 구매한 후 들고다니지 않고 올때마다 사용할 수 있다네요 건대미용실 BS헤어갤러니는 신데렐라 크리닉이라는게 있는데 요게 설명을 들어보니 다른거에 비해 훨씬 끌리더라구요 클리닉 효과도 더 좋고 더 오래간다고 하였습니다 친구는 굉장히 혹했는데 요걸 하면 펌을 같이 못한다 그래서 패스했습니다 화장실도 남녀분리가 되어있어 편합니다 남녀공용이면 조금 불편한 점이 있는데 이 곳은 그런 것도 확실히 센스있게 해주어 좋았습니다 머리가 너무 상해서 빗질도 제대로 안되는 상태 머리도 너무 지저분하고 정말 거울보기 싫었어요 상담도 받고 머리하면서 커피도 주셔서 지루하지 않았습니다 직원분들이 대체로 다 너무 친절하셔서 이것저것 물어보기도 편하고 상담받기 너무 좋았습니다 먼저 머리결을 회복하기 위해 클리닉을 하기로 했어요 머리결 사이사이에 정말 골고루 신경써서 약을 발라주시고 스팀도 어디 불편하거 없는지 계속 신경 써주셨습니다 여기는 독특한게 액상단백질로 영양을 해주시는데 이게 손상된 모발내부 뼈대와 구성물질을 채워주는데 완전 좋다고합니다 머릿결이 아름다워지기를 기대하며 열심히 기다렸습니다 머리 감을때도 너무 편했던게 의자가 다른 미용실이랑 다르게 엄청 폭신하고 목을 잘 잡아주는 느낌이더라구요 머리 감겨주실때도 하나한 신경써주시고 완전 대접받는 느낌이 들어서 좋았습니다 클리닉 후 진행한 C컬펌 그냥 클리닉만 하기 아쉬워서 포인트 주려고 C컬펌도 했는데 친구가 딱 원하는 대로 나와서 너무 맘에 들었습니다 건대미용실에서 스타일링 하고 계속 머리만 보게되고 밖에서도 머리 사진만 찍고 친절함뿐만 아니라 실력까지 너무 좋은 건대미용실 정말 최고입니다 BS헤어갤러리서울특별시 광진구 동일로20길 72저장 관심 장소를 플레이스 MY에 저장할 수 있어요 팝업 닫기 내 장소 폴더에 저장했습니다 플레이스 MY가기팝업 닫기예약전화상세보기 a onclick return false href bSize style display none target _blank class se_map_link __se_link data linktype map data linkdata quot eventTarget quot quot button quot quot didSearch quot quot true quot quot searchEngine quot quot NAVER quot quot locationId quot quot 1647484731 quot quot latitude quot quot 37 540225 quot quot markerLatitude quot quot 37 540225 quot quot markerLongitude quot quot 127 0674678 quot quot title quot quot BS헤어갤러리 quot quot longitude quot quot 127 0674678 quot 지도보기 a 주소 서울 광진구 자양동 9 31 전화 02 498 0088,649
2,1647484731,비에스헤어갤러리,https://blog.naver.com/632aldo/221249670226,건대미용실 잘해도 넘잘해안녕하세요 오늘은 건대미용실 정보로 인사드리려 하는데요 칭구가 완쥰 엄지척 했던 곳이라 인상깊게 남기도 했고 저도 알아두려고 좀 더 살펴봤어요 오늘 건대미용실 잘하는 곳 정보 찾고 계시는 분들께도움이 되길 바라며 함께 살펴보실까용 오랜만에 친구가 건대에 놀러갔다고 하는데용모임을 가졌는데 다른 칭구들이 보자마자 머리가 왜그러냐고구박아닌 구박을 했더래용 ㅠㅠㅠ귀찮아서 건대미용실에 안 간지 오래 되긴 했다고 하더라구요 ㅎㅎㅎ간만에 이미지 변신 샤샤샥 온김에 친구가 자기가 가는 단골인건대미용실 BS헤어갤러리로 데려가더래요약간 긴장반 설렘반인 마음이었지만그래도 지인추천인 곳인지라 딱 믿고 방문할 수 있었다고 합니당 ㅎㅎ알쥬 역시 입소문이 제일이쥬 오전중에 방문한거라서 사람이 별로 없을 줄 알았다고 하는데이미 머리하러 온 손님들이 많이 계시더래요 내부도 깔끔하고 친절한 직원분들 인상이 좋으셨다면서 ㅎㅎ 한쪽편에 염색약이 종류별로 정렬되어 있고헤어제품들이 많아서 눈길이 가더래요 ㅎㅎ특히나 펌을 자주해서 손상된친구 머리카락에 미안한 마음이 가득됬다고 ㅠㅠ알쥬 저도 요새 머리가 개털이라 ㅠㅠㅠㅠㅠ본격 시술에 들어가기 전 상담 후음료까지 주는 건대미용실의 센스 안그래도 목말랐는데 완전 좋았대요 _ 친구가 너의 심각한 머리를 보라며 ㅎㅎㅎ대신 객관적 사실묘사로 머리를 찍어줬다고 합니다축 쳐지고 푸석한 머릿결이 안쓰럽다면서 ㅠㅠㅠㅠ펌을 하기 전에 손상된 머릿결을 돌리기 위해클리닉을 먼저 하는 것을 추천해주셨대요 이게 기본이쥬 클리닉 약을 먼저 바른 후 액상단백질로 손상모발 내부뼈대와구성물질을 채워주는 시술을 해주셨대요 잘 몰라서 이것저것 질문했는데 BS헤어갤러리는친절하게 다 설명해주셔서 좋았대요 건대미용실 에서 클리닉이 끝난 후 열펌을 하는데손상도 없이 열을 최소화시키는 제품이라고 알려주시더래요 칭구에게 아 주 탁월한 제품이었대요파마약을 바르고 조금 기다려야 했다고 하구용그리고 마지막 단계인 셋팅펌을 시작 요란한 기계를 머리에 뒤집어 썻지만 ㅋㅋㅋ예뻐지기만 한다면 이정도쯤이야 허허마무리까지 깔끔하게 해주시더래요 드라이 방법이나 사소한것 까지 세심하게 챙겨주셔서감동먹었다며 ㅠㅠㅎㅎㅎㅎ친구가 이제야 사람되었다고 칭찬해줬대요 ㅎㅎ근데 역시 머리 하나 했는데 이미지 확 살았다면서엄지 척 하더라구용 _ 머리 너무 잘 되서 다음에도 또 오려고명함도 받아두었다고 합니다 _ 동네 미용실 마음에 드는 곳 없었는데집에서 조금 멀긴해도 감수할만큼 건대미용실 은 아주아주 만족도가 높았다고 합니다 BS헤어갤러리서울특별시 광진구 동일로20길 72저장 관심 장소를 MY플레이스에 저장할 수 있어요 팝업 닫기 내 장소 폴더에 저장했습니다 MY플레이스 가기팝업 닫기예약전화상세보기 a onclick return false href bSize style display none target _blank class se_map_link __se_link data linktype map data linkdata quot eventTarget quot quot button quot quot didSearch quot quot true quot quot searchEngine quot quot NAVER quot quot locationId quot quot 1647484731 quot quot latitude quot quot 37 540225 quot quot markerLatitude quot quot 37 540225 quot quot markerLongitude quot quot 127 0674678 quot quot title quot quot BS헤어갤러리 quot quot longitude quot quot 127 0674678 quot 지도보기 a 전화 02 498 0088,649
3,1647484731,비에스헤어갤러리,https://blog.naver.com/party_design/221232376140,건대미용실 BS헤어갤러리 인생머리 장착 날씨가 점점 풀리고 있어요 봄이다가오니 서둘러 머리 재정비를 위해 건대미용실을 찾았어요 원래 다니던 미용실이 있었지만 제 머리 담당해주시던 디자이너쌤이 그만 두신 이후로는 영 괜찮은곳이 없어서 찾고있었거든요 친구의 추천으로 방문한 건대미용실은 BS헤어갤러리 낮에 방문했는데 들어갈때 사진을 안찍어서 머리 끝나고 찍었더니 밤이 되었네요ㅋㅋ 내부가 굉장히 카페같이 되어있네요 평일 낮인데도 손님이 굉장히 많았는데 가게도 넓고 쾌적한 편이라 답답한 느낌은 없었어요 디자이너 분들 사진이 걸려있는데 소개란을 보고 마음에 드시는 분한테 헤어시술을 받을 수 있도록 해주시더라구요 저는 건대미용실에 처음 방문해보는거라 잘하시는 분으로 부탁드린다고 했어요ㅋㅋ 본격적으로 시술을 위해 옷을 갈아입고 상담하면서 마실것도 준비해주셨어요 건대미용실 BS헤어갤러리는 다른곳에 비해 전체적으로 직원분들이 굉장히친절하신 것 같아요 그러면서도 부담스럽지 않게 해주셔서 편하게 상담할 수 있어요 저는 펌 과 뿌리염색을 진행하고 싶다고 말씀드렸더니 제 머리 상태와 색상표를 비교해주시면서 정말 꼼꼼하게 상담해주시네요 3달전에 마지막 염색을 했었고 워낙 펌과 염색을 자주 했던편이라 모발상태가 좋지 않아요ㅠ 굉장히 부스스해서 다른 미용실에서 안된다고 거절도 많이 당했는데 실장님께서 펌이 가능하다고 하셔서 바로 진행 뿌염 부터 먼저 진행했는데 약을 좋은걸 사용하시는 것 같아요 제 두피가 예민한편이라 탈색을 안해도 화끈거리는걸 잘 못참는데 굉장히 편안한 상태에서 뿌염 진행했어요ㅋㅋ 약바르고 가게 여기저기 막 돌아다니면서 구경하는데 로레알 제품에서 결제욕구 뿜뿜ㅋㅋ 항상 헤어샵에 오면 이런 제품들이 눈에 들어오더라구요 시간때우기용 잡지나 책도 엄청 많이 있네요 저는 헤어샵 구경하느라 따로 보진 않았어요 기다리던 샴푸 시간 샴푸스킬 진짜 엄청나세요ㅋㅋㅋ 머리감다가 잠들뻔 시원하게 잘해주셔서 몸녹는줄 알았어요 뿌염이 색갈 톤 나뉘지 않게 잘된것 같아요 염색 후에 머리 상태를 보고 상담 후 바로 펌 진행 제 머리가 워낙 손상도가 심해서 어느 미용실을 가도 기대는 잘 안하는 편인데 딱 제가 원하는 스타일로 잘 나왔어요 너무 무겁지도 않고 산뜻하게 봄에 어울리는 펌 해주셔서 완전 만족 진짜 제 인생 머리에요ㅋㅋ 이제 미용실 안옮겨다니고 BS헤어갤러리 계속 방문하려구요 BS헤어갤러리서울특별시 광진구 동일로20길 72저장 관심 장소를 플레이스 MY에 저장할 수 있어요 팝업 닫기 내 장소 폴더에 저장했습니다 플레이스 MY가기팝업 닫기예약전화상세보기 a onclick return false href bSize style display none target _blank class se_map_link __se_link data linktype map data linkdata quot eventTarget quot quot button quot quot didSearch quot quot false quot quot searchEngine quot quot NAVER quot quot locationId quot quot 1647484731 quot quot latitude quot quot 37 540225 quot quot markerLatitude quot quot 37 540225 quot quot markerLongitude quot quot 127 0674678 quot quot title quot quot BS헤어갤러리 quot quot longitude quot quot 127 0674678 quot 지도보기 a 주소 서울 광진구 자양동 9 31 전화 02 498 0088 건대미용실 건대헤어샵 건대로데오거리미용실 건대펌 BS헤어갤러리,649
4,1647484731,비에스헤어갤러리,https://blog.naver.com/bshair0088/221151759356,잘지내고 계시지요 고객님 오늘도 반갑습니다 이번고객님은 매달 새치커버를하시는 어머님이세요반곱슬은 살짝 잡고싶고 그렇지만 매직느낌은 가라앉을까 걱정이시고 방법이 없을까 고민이셨는데저희 비에스가 볼륨과 부스스함 두마리토끼를 잡아드렸답니다 심지어 모발의 부드러움도 함께 찾아드렸지요 샴푸하여 크리닉을 도포후 흡수되는시간 잠시 기다렸다가 열심히 말려줍니다 그리고 열기구로 흡수시키며 볼륨도 형성시키고 얍얍 예뻐져라 뿅 물로 헹궈내고 털어서 말리기만 했지요보이시죠 윤기와 볼륨 어머님께서도 무척이나 맘에들어하고 가셨답니다 언제나 만족스런 시술로 마무리가 될수있길 노력하는 bs헤어가 되겠습니당함께해주세요 고객님 그럼 다음멋진작업을 기약하며 이만 사라집니다아 bs헤어갤러리WOMAN 블링블링 붙임머리 480 000원 240 000원 SALE WOMAN 레이어드 디자인열펌 100 000원 78 000원 SALE WOMAN 긴머리C컬펌 68 000원 WOMAN 러블리펌 100 000원 78 000원 SALE MAN 5 5가르마 C컬 65 000원 45 000원 SALE MAN 쉐도우펌 80 000원 45 000원 SALE MAN 클래식 가르마 80 000원 59 000원 SALE MAN 포마드 가르마펌 80 000원 59 000원 SALE MAN 포마드펌 80 000원 49 000원 SA bshair co krBS헤어갤러리서울특별시 광진구 동일로20길 72예약전화상세보기 a onclick return false href bSize style display none target _blank class se_map_link __se_link data linktype map data linkdata quot eventTarget quot quot button quot quot didSearch quot quot false quot quot searchEngine quot quot NAVER quot quot locationId quot quot 1647484731 quot quot latitude quot quot 37 540225 quot quot markerLatitude quot quot 37 540225 quot quot markerLongitude quot quot 127 0674678 quot quot title quot quot BS헤어갤러리 quot quot longitude quot quot 127 0674678 quot 지도보기 a 볼륨매직 복구매직 크리닉매직 비에스헤어 머리잘하는미용실 신데렐라 헤어성형,649
5,1647484731,비에스헤어갤러리,https://blog.naver.com/bshair0088/221153512538,또왔습니다 이번엔 단발c컬펌을 연출해봤어요펌만으로 살짝씩 뻗는 느낌의 단발펌을 시작해볼까요 이고객님은 항상 펌이 안나오신다고 걱정이셨어요비에스는 최선을 다해 컬을 만들어드리겠습니다 가지런히 모발끝을정리하고 펌제도 흡수시켜줍니다 끝컬만 잡을꺼라 아래쪽 부분을 중심으로셋팅을 말았어요 요즘 핫하다는 악마집게로 컬의 형성을도와주고 모발끝이 자칫 지나치게 건조해지지않게 수분도 잡아주고있답니다 컬이 다만들어졌어요 너무 땡그랗게보이시나요 걱정마세요 이제 곧 아주자연스러워진답니다 고정시켜주는 중화작업을 마친뒤모발이젖어 있는 상태예요아직 잘 모르시겠죠 짜자잔 보이시나용 그냥 막막 털어말리시고 손으로 쓱쓱 쓸어내시면 끝이랍니다 정말 아주쉬운 손질법의 단발펌이예요만족하셨길 바라며 더 멋진 포스팅으로 돌아올께요 bs헤어갤러리WOMAN 블링블링 붙임머리 480 000원 240 000원 SALE WOMAN 레이어드 디자인열펌 100 000원 78 000원 SALE WOMAN 긴머리C컬펌 68 000원 WOMAN 러블리펌 100 000원 78 000원 SALE MAN 5 5가르마 C컬 65 000원 45 000원 SALE MAN 쉐도우펌 80 000원 45 000원 SALE MAN 클래식 가르마 80 000원 59 000원 SALE MAN 포마드 가르마펌 80 000원 59 000원 SALE MAN 포마드펌 80 000원 49 000원 SA bshair co krBS헤어갤러리서울특별시 광진구 동일로20길 72예약전화상세보기 a onclick return false href bSize style display none target _blank class se_map_link __se_link data linktype map data linkdata quot eventTarget quot quot button quot quot didSearch quot quot false quot quot searchEngine quot quot NAVER quot quot locationId quot quot 1647484731 quot quot latitude quot quot 37 540225 quot quot markerLatitude quot quot 37 540225 quot quot markerLongitude quot quot 127 0674678 quot quot title quot quot BS헤어갤러리 quot quot longitude quot quot 127 0674678 quot 지도보기 a 단발펌 내추럴c컬 건대미용실 비에스헤어 단발c컬 건대 펌잘하는곳,649
6,1647484731,비에스헤어갤러리,https://blog.naver.com/gyjr6730/221236824424,탈색과 염색과 붙임머리의 반복으로옥수수수염이 되버린 내머리 가까운 건대미용실 찾다가 클리닉받으러BS헤어갤러리에 방문하게 되었어욤건대입구역 6번출구에서 2분거리로아주 가깝게 있더라구요2층에 위치 카운터 앞에 여러 디자이너 썜 사진들이붙어있더라구용사람 많기로 유명한 건대미용실 이라 그런지웨이팅 의자도 있었어용친절한 선생님께 가방 외투 맡기구 자리에 앉았어요 지금 이벤트도 진행중이더라구욥아침부터 간 관계로 목말라서아아메도 부탁드리구 ᴗ 시술받기 전 머릿결 진짜 심각 쌤이 만지시면서 다 잘라야겟다고 했 따흐흑 진짜 붙임머리 한뒤로 너무 상해서잘 빗어지지도 않았어요 ㅠㅠㅠㅠㅠㅠㅠ염색약 인거 같은데신기해서 찍어봣어요 ㅎ_ㅎ제가 오늘 받기로 한 클리닉은스파시스 클리닉 이였는데요뭐 미알못이라서 그냥 좋다하니이걸루 받았습니당 처음에 클리닉샴푸로 1차로 해주시고3차까지 한 클리닉이 이렇게 오래걸리는줄 몰라써요 짠 약 한시간 반 여뒤에 완성된 제머리 입니둥진짜 부드럽게 촥촥 빗질이 되는걸 보고감덩٩ ๑ 0 ๑ ۶ 역시 클리닉은 꾸준히 받아야 하나봐요 ㅠ_ㅠ평일이라 그런지 여유로워서 너무 좋았어요전 미용실갈때 일부러 평일 오전에 가는 편이거든요사람 많은건 시러서 ㅠ_ㅠ아무튼 만족스러운 건대미용실 클리닉 후기였씁니당02 498 0088서울 광진구 동일로20길 72지번자양동 9 31 공휴일 10 00 24 00매일 10 00 24 00BS헤어갤러리서울특별시 광진구 동일로20길 72저장 관심 장소를 플레이스 MY에 저장할 수 있어요 팝업 닫기 내 장소 폴더에 저장했습니다 플레이스 MY가기팝업 닫기예약전화상세보기 a onclick return false href bSize style display none target _blank class se_map_link __se_link data linktype map data linkdata quot eventTarget quot quot button quot quot didSearch quot quot false quot quot searchEngine quot quot NAVER quot quot locationId quot quot 1647484731 quot quot latitude quot quot 37 540225 quot quot markerLatitude quot quot 37 540225 quot quot markerLongitude quot quot 127 0674678 quot quot title quot quot BS헤어갤러리 quot quot longitude quot quot 127 0674678 quot 지도보기 a,649
7,1647484731,비에스헤어갤러리,https://blog.naver.com/cl8384/221243734024,헤어 스타일에 크게 관심 없는 제가 1년동안 꾸준히 다니고 있는 헤어샵이에요 매번 머리를 할때면 여기 저기 기웃 거렸는데 제 맘에 쏙 드는 곳을 찾았네용 ㅋㅋ갈때마다 만족 만족 다른 샵은 스탭 선생님들이 자주 바뀌고 하는데 여기는 항상 같은 선생님들이 계셔서 그것도 참 맘에 들어요 ㅎㅎ건대역 6번 출구 근처랍니다 날씨도 따듯해지고 기분전환으로 친구랑 머리를 하러 ㄱㄱ 예약을 하고 오전 일찍 부터 갔는데 저를 담당 해주시는 혜리실장님은 너무나도 바뿌심 꼭 꼭 예약은 필수 랍니다 친구는 디지털펌 사진 안찍는다고 해서 ㅋㅋㅋ 저것만 찍는 걸로 ㅋㅋ여자는 역시 뭔가 기분전환이 필요할때 헤어나 네일이나 피부나 뭐든 받으면 기분이 좋아 지는것 같아요 건대에서 머리 할곳을 찾으신다면 BS 헤어 갤러리 완전 추천 드려요 BS헤어갤러리서울특별시 광진구 동일로20길 72저장 관심 장소를 MY플레이스에 저장할 수 있어요 팝업 닫기 내 장소 폴더에 저장했습니다 MY플레이스 가기팝업 닫기예약전화상세보기 a onclick return false href bSize style display none target _blank class se_map_link __se_link data linktype map data linkdata quot eventTarget quot quot button quot quot didSearch quot quot true quot quot searchEngine quot quot NAVER quot quot locationId quot quot 1647484731 quot quot latitude quot quot 37 540225 quot quot markerLatitude quot quot 37 540225 quot quot markerLongitude quot quot 127 0674678 quot quot title quot quot BS헤어갤러리 quot quot longitude quot quot 127 0674678 quot 지도보기 a,649
8,1647484731,비에스헤어갤러리,https://blog.naver.com/bshair0088/221154568910,이번 고객님은 ㅠㅠ 다른 미용실에서 매니큐어를 하셨다는데 ᆢ 안타깝게도 고객님 본인이 가장 싫어하신다는 붉은 빛의 오렌지컬러가 나왔다며ㅠㅠ 상처받아 BS헤어갤러리를 방문하셨습니다 고객님 ㅠ처음부터 오시징 ㅠㅠ 어쩌겠어요 ᆢ 또 최선을 다해보렵니닷ㅎㅎ처음 오셨을 때 상처받은 마음이 모발에 그대로 베어있답니다 ㅠ허걱 피부는 너무 고우셔서 놀랬답니닷 ㅎㅎ자 붉은 오렌지로 상처받으신 고객님을 위로하면서 ㅠㅠ 해결하기 위해 ᆢ머리 속은 엄청 복잡하고 심란합니닷 ㅋㅋ 원하시는 대로 붉은 톤을 잡고 단아하면서 고급지게 ᆢ가 보도록 하겠습니다 쉿 일급비밀 마법의 염색약을 만들었답니다 ㅎㅎ ㅎ두 둥 마법의 약 같아보이나요 ㅎㅎ자 이제 꼼꼼 ᆢ세심하게 한 올 한 올 빠짐없이 모발에 도포하고 차도 한 잔 쓰윽 ㅎㅎ 기분이 많이 풀리신 우리 고객님 인자하신 샤방샤방 모습으로 고객님 저희 쇼핑몰 있어요 쇼핑몰 홍보를 위한 엄청 착한 가격의 이벤트 상품들이 있답니다 bs헤어갤러리WOMAN 블링블링 붙임머리 480 000원 240 000원 SALE WOMAN 레이어드 디자인열펌 100 000원 78 000원 SALE WOMAN 긴머리C컬펌 68 000원 WOMAN 러블리펌 100 000원 78 000원 SALE MAN 5 5가르마 C컬 65 000원 45 000원 SALE MAN 쉐도우펌 80 000원 45 000원 SALE MAN 클래식 가르마 80 000원 59 000원 SALE MAN 포마드 가르마펌 80 000원 59 000원 SALE MAN 포마드펌 80 000원 49 000원 SA bshair co kr어쨌든 ᆢㅎㅎ 다시 돌아와서 ᆢ다른 미용실 가지마시고 애시당초 건대 BS헤어갤러리로 와주십사 부탁드리면서 시술 마지막까지 최선을 다하겠습니다 완성 어떠셔요 고급져 보이지요 ㅎㅎGood 뒷모습 보시고 환 하게 웃으셨습니다 OK 아 완벽하게 고퀄리티 수습 OK 건대미용실 BS헤어갤러리는 다른 곳에서 상처받아오셔도 말끔하게 고민을 날려드립니닷 ㅎㅎㅎ건대역 6번출구 아시지요 ㅎㅎBS헤어갤러리서울특별시 광진구 동일로20길 72예약전화상세보기 a onclick return false href bSize style display none target _blank class se_map_link __se_link data linktype map data linkdata quot eventTarget quot quot button quot quot didSearch quot quot false quot quot searchEngine quot quot NAVER quot quot locationId quot quot 1647484731 quot quot latitude quot quot 37 540225 quot quot markerLatitude quot quot 37 540225 quot quot markerLongitude quot quot 127 0674678 quot quot title quot quot BS헤어갤러리 quot quot longitude quot quot 127 0674678 quot 지도보기 a,649
9,1647484731,비에스헤어갤러리,https://blog.naver.com/bshair0088/221154358764,탈새2회 애쉬브라운 ㅎㅎ분위기 있어보이지요 굿 옆모습도 멋져부러요 뒷모습도 멋지지요 모발 베이스가 검은색이라 ᆢ 애쉬브라운 염색을 원하시는 남성고객님의 방문 ㅎㅎ약간 딱딱한 분위기 ㅠㅠ앗싸 탈 색 실력을 마음껏 뽐내보겠습니다 ㅎㅎ완성된 사진처럼 멋진 훈남 포스가 나오기 전에는 그냥 공부만 잘 하는 모범생분위기였답니닷ㅋㅋ짜 잔 저손상 탈색시술 하겠습니다 탈색시술은 아무래도 엄선된 제품과 모발특성에 맞는 모발타임을 잘보는 베테랑 디자이너에게 하셔야합니닷 싸다고 경험 없는 미용인에게는 하고싶어도 고객님들의 모발 건강을 위해서는 과감하게 거절해주세요 PlZㅠㅠㅠ 요즘 학생고객님들 ㅠㅠ 무자비한 탈색으로 걷잡을 수 없을 때 수습해달라고 찾아오시는데 ㅠㅠ 어디서 하신거에요 엉엉 ㅠ탈색했는데도 손상도가 아주 적습니다 ㅎㅎ역쉬 탈색은 탈색이 취미인 BS헤어갤러리의 머리잘하는 미지부원장에게로 ㅎㅎ쇼핑몰에서 미지부원장의 작품을 찾아도 보시구요 ㅎㅎbs헤어갤러리WOMAN 블링블링 붙임머리 480 000원 240 000원 SALE WOMAN 레이어드 디자인열펌 100 000원 78 000원 SALE WOMAN 긴머리C컬펌 68 000원 WOMAN 러블리펌 100 000원 78 000원 SALE MAN 5 5가르마 C컬 65 000원 45 000원 SALE MAN 쉐도우펌 80 000원 45 000원 SALE MAN 클래식 가르마 80 000원 59 000원 SALE MAN 포마드 가르마펌 80 000원 59 000원 SALE MAN 포마드펌 80 000원 49 000원 SA bshair co kr이 또 대단한 것을 건대미용실 BS헤어갤러리 의 미지부원장이 해냈습니다 고객님 ㅎㅎ불빛ᆞ조명에 따라 은은하게 사랑이 듬뿍 쏟아질꺼같아요 ㅎㅎ어떠세요 은은한 분위기 연출 제대로 되었지요 ㅎㅎ 감사합니다 고객님도 고생 많으셨습니다 저희는 건대6번출구ᆞBS헤어갤러리에서 고개님들의 건강하고 행복한 일상을 응원하며 고객님들을 기다리고 있습니다 BS헤어갤러리서울특별시 광진구 동일로20길 72예약전화상세보기 a onclick return false href bSize style display none target _blank class se_map_link __se_link data linktype map data linkdata quot eventTarget quot quot button quot quot didSearch quot quot false quot quot searchEngine quot quot NAVER quot quot locationId quot quot 1647484731 quot quot latitude quot quot 37 540225 quot quot markerLatitude quot quot 37 540225 quot quot markerLongitude quot quot 127 0674678 quot quot title quot quot BS헤어갤러리 quot quot longitude quot quot 127 0674678 quot 지도보기 a,649
